Latitude,Longitude,Metric population
50.462995898,30.631049802,2.42
50.462774759,30.629650145,2.24
50.463543465,30.629243901,2.43
50.469989331,30.631940091,2.73
50.469740065,30.631206031,2.49
50.470362010,30.629858757,2.44
50.471182385,30.630288458,2.79
50.469517796,30.627997950,2.07
50.468276555,30.626837332,2.31
50.467917628,30.627157385,2.31
50.465662129,30.628656200,2.31
50.465275132,30.628941653,2.31
50.464888234,30.629197654,2.25
50.469046894,30.628101457,1.96
50.436674550,30.505404500,1.69
50.436412847,30.505789785,1.91
50.436169942,30.507038304,1.97
50.437401147,30.505878844,2.41
50.436322464,30.508965505,2.03
50.437132604,30.509527080,1.78
50.437521569,30.506704103,1.74
50.436995474,30.506463791,2.44
50.440419230,30.509111313,1.54
50.440328732,30.509676243,1.98
50.440235555,30.510271766,1.60
50.439420893,30.502999853,1.87
50.439537065,30.502408892,2.02
50.439668601,30.502145848,1.64
50.439854838,30.501967349,1.66
50.440955759,30.500437424,1.83
50.440680626,30.500745043,1.74
50.440500152,30.500983100,1.76
50.440373560,30.501287555,1.75
50.440028619,30.501697950,1.65
50.436598080,30.507049048,1.62
50.436463736,30.507891138,1.12
50.436412340,30.508287107,1.79
50.436689780,30.508395822,1.22
50.438221208,30.509057429,2.53
50.438334178,30.509987809,1.71
50.438561198,30.510078356,1.76
50.466291288,30.637866578,2.59
50.466557794,30.635408286,2.04
50.467491585,30.634779821,2.16
50.468147716,30.634259416,1.92
50.468640411,30.634846540,2.22
50.468633562,30.635923513,2.39
50.465504421,30.637935960,2.60
50.469411173,30.637603177,1.97
50.471222961,30.632138634,2.42
50.469262513,30.633481714,2.35
50.470963565,30.633148456,2.01
50.470602784,30.633437158,2.01
50.470213337,30.633693273,2.01
50.469609504,30.636229302,2.43
50.470447569,30.637161918,2.33
50.470271650,30.638591200,2.43
50.471435897,30.634871140,2.04
50.470794958,30.634843798,1.87
50.473181800,30.638174868,2.49
50.473412023,30.638967355,2.49
50.473625782,30.639762055,2.49
50.472570203,30.639671152,2.09
50.472216899,30.639951953,2.09
50.471839676,30.640231224,2.09
50.472050701,30.638596618,1.94
50.471386830,30.638544543,2.00
50.471461569,30.641231673,2.48
50.472613421,30.634680119,2.33
50.472337640,30.633003726,2.41
50.470371012,30.636286028,1.91
50.470797005,30.637840418,1.88
50.470379092,30.635171084,2.37
50.471079104,30.624125717,2.39
50.472950064,30.622808951,2.41
50.470969900,30.625499300,2.43
50.471548898,30.627624724,2.43
50.472809400,30.623746350,1.96
50.472420508,30.624011159,1.96
50.472030738,30.624278191,1.96
50.472879623,30.625346159,1.96
50.473232742,30.624673412,1.93
50.474262517,30.621913368,2.51
50.474648682,30.622578069,2.39
50.474878114,30.623370171,2.40
50.473722750,30.624217100,2.02
50.475193413,30.626021984,2.39
50.475584697,30.624868200,2.58
50.474543240,30.626970212,2.22
50.474745950,30.627652350,2.22
50.474924462,30.628369640,2.22
50.473054550,30.627386350,2.80
50.474224166,30.628631584,2.77
50.474825486,30.629649706,2.48
50.474752344,30.630776164,1.97
50.474388443,30.631030304,1.97
50.474002340,30.631299575,1.97
50.473146434,30.631156106,2.40
50.473376898,30.631992752,2.42
50.473598952,30.632810459,2.43
50.473822728,30.633620335,2.40
50.476142377,30.628739589,2.51
50.475890299,30.631619908,2.39
50.475199603,30.631752670,1.94
50.474817935,30.632296850,1.97
50.475013945,30.633220006,2.39
50.475304979,30.634283590,2.41
50.475597496,30.635365209,2.41
50.477758780,30.632516419,2.78
50.478043483,30.634911402,2.40
50.478267657,30.635676190,2.39
50.478317186,30.636562214,2.53
50.477132713,30.637393235,2.38
50.475346441,30.636229492,2.01
50.474934324,30.636830110,1.92
50.476164169,30.637295053,1.96
50.475795413,30.637559469,1.96
50.475366450,30.637814500,1.94
50.475132555,30.638770416,2.38
50.474351498,30.637780279,2.48
50.473539303,30.634881359,2.45
50.474750087,30.635801005,2.42
50.503239248,30.598764003,2.40
50.475866367,30.621314232,2.37
50.476600257,30.620440938,2.37
50.477343855,30.619499991,2.35
50.477562265,30.620280924,2.36
50.477556630,30.621203249,2.36
50.477797730,30.622003492,2.37
50.476636453,30.622080446,2.48
50.478099584,30.619196201,2.27
50.478713623,30.621053548,2.37
50.478949665,30.622183858,1.95
50.479113924,30.622808135,1.97
50.479493197,30.623867258,2.36
50.478666850,30.623737000,2.08
50.478818700,30.624301000,2.08
50.478964750,30.624855350,2.08
50.478472181,30.626126488,2.80
50.476911886,30.626481985,2.31
50.477030098,30.625412793,2.29
50.475973629,30.623192587,2.32
50.477069872,30.623823562,2.42
50.477675793,30.629254058,2.66
50.478695977,30.627399210,1.96
50.478330018,30.627938300,1.97
50.479452731,30.626645659,2.55
50.479675718,30.627417036,2.52
50.479911743,30.628234715,2.53
50.478773044,30.629888898,2.49
50.479222600,30.630486250,1.93
50.479358900,30.630982550,1.96
50.479501250,30.631534100,1.97
50.478863155,30.633669234,2.30
50.479281957,30.635168888,2.31
50.479854594,30.634527549,2.35
50.480833502,30.634776455,2.39
50.480940080,30.633399879,2.11
50.481605041,30.633911704,2.37
50.481679251,30.632273522,1.97
50.481889562,30.633029996,1.99
50.481159470,30.629912975,2.84
50.479508135,30.620573596,2.42
50.480170184,30.621399235,2.39
50.480474181,30.622155713,2.54
50.480692884,30.622917440,2.52
50.480907878,30.623700940,2.52
50.481282195,30.625643430,2.58
50.482336905,30.624662931,2.46
50.482032116,30.626582891,1.95
50.482179033,30.627107707,1.89
50.482259814,30.627896572,2.35
50.481892621,30.628894045,1.96
50.482082892,30.629655015,1.98
50.482292534,30.630423436,1.98
50.481379179,30.627501215,2.46
50.483112219,30.626815716,2.27
50.483353061,30.629079867,2.43
50.483812550,30.628792950,2.43
50.483139999,30.627728316,2.33
50.483861455,30.625590739,2.42
50.484135432,30.630984228,1.96
50.484284937,30.631498968,1.92
50.483294191,30.631560480,2.46
50.483109100,30.632924900,2.27
50.484685131,30.632194421,2.83
50.486504600,30.630065250,2.54
50.485984558,30.630402156,2.54
50.485669107,30.629054754,2.50
50.487044443,30.627940845,2.50
50.486934400,30.629012150,1.96
50.487085900,30.629545600,1.96
50.487332750,30.630318450,2.29
50.488369454,30.632438038,2.67
50.484260257,30.629908872,2.55
50.487966450,30.634138850,2.52
50.488171549,30.635140704,2.33
50.487707350,30.635506200,2.33
50.488158371,30.636449244,2.38
50.487674007,30.637364450,2.34
50.487636329,30.638619956,2.38
50.487479694,30.639836702,2.33
50.486965601,30.640135891,2.36
50.486913217,30.641353898,2.36
50.486470478,30.633336810,2.51
50.485607288,30.633846422,2.51
50.486023227,30.635393332,2.77
50.485291301,30.637957984,2.78
50.484708882,30.633497516,2.37
50.484047463,30.634247335,2.31
50.485566900,30.640422000,2.54
50.485963100,30.641230400,1.19
50.486292014,30.642336095,2.27
50.486156094,30.643286266,2.27
50.485463113,30.642151734,2.51
50.483821737,30.636185828,2.78
50.482304574,30.635936066,2.46
50.467346419,30.645495852,2.76
50.498343780,30.597078962,2.84
50.498346500,30.598626177,2.84
50.498321229,30.593271941,2.84
50.498340823,30.594813636,2.84
50.498337077,30.600871718,2.84
50.498346564,30.602413503,2.84
50.503137200,30.445374497,2.43
50.504393700,30.446035568,2.36
50.503918450,30.445101550,2.42
50.503495184,30.444283475,2.37
50.503847253,30.442032759,2.39
50.501901663,30.446846596,2.44
50.500986321,30.447502374,2.04
50.505102323,30.450614508,2.12
50.502523180,30.449795200,2.69
50.501881727,30.451125828,1.98
50.501819400,30.450045062,1.91
50.505775799,30.443903749,2.10
50.505967072,30.444482576,2.09
50.506466942,30.444540541,2.09
50.505557673,30.442264212,2.07
50.505747468,30.442846108,2.12
50.506241596,30.442903639,2.04
50.505344111,30.440605871,2.12
50.505527616,30.441207273,2.09
50.506024888,30.441269686,2.06
50.428060487,30.664137739,2.52
50.426776924,30.665197255,2.61
50.426527722,30.669765528,2.62
50.426591900,30.670627850,2.36
50.426741467,30.671593311,2.41
50.426564152,30.672427341,2.56
50.426645107,30.673387565,2.37
50.425604692,30.671309155,2.43
50.426945533,30.660249640,2.10
50.426353010,30.660927107,1.94
50.425705700,30.660889750,2.01
50.426024752,30.659215835,2.19
50.425266758,30.658769174,1.94
50.425839720,30.658496231,1.85
50.426394140,30.658091544,1.92
50.425203450,30.661639150,1.94
50.425281208,30.660776851,1.99
50.424083844,30.661670289,2.54
50.423734678,30.660215408,2.55
50.422549433,30.659736604,2.16
50.422036182,30.659043033,2.37
50.422155586,30.657852138,2.33
50.423579789,30.651984983,1.06
50.424030116,30.651718551,1.09
50.423489964,30.650588725,1.31
50.424483061,30.650926271,2.55
50.424027169,30.650289604,1.72
50.423008800,30.650302200,1.08
50.423266035,30.651312985,1.06
50.424266204,30.649583741,1.15
50.424133046,30.649036206,1.72
50.423860763,30.648952616,1.11
50.423386750,30.649241100,1.08
50.422914866,30.649524901,1.07
50.423733677,30.652650034,1.23
50.424434019,30.654834769,1.87
50.424169550,30.652342000,0.87
50.425320169,30.654296703,1.83
50.425009497,30.652580981,1.08
50.425135450,30.653097350,1.09
50.424803345,30.651964734,1.19
50.424485700,30.652145200,0.94
50.424825730,30.654308035,1.60
50.426170560,30.657397387,1.75
50.425069528,30.658010148,1.70
50.426263000,30.655612366,1.39
50.426442884,30.656291529,1.34
50.422863978,30.656991239,2.17
50.423470027,30.659056507,2.26
50.423959945,30.657885525,2.47
50.424595150,30.658431388,1.66
50.424549100,30.657772100,1.88
50.423891247,30.656315824,2.76
50.424357700,30.667393450,2.11
50.424371700,30.668119950,1.32
50.423993785,30.667970718,1.55
50.423593500,30.667793300,1.17
50.423666000,30.667229750,0.95
50.423895165,30.666743006,1.94
50.423566713,30.668440981,1.16
50.423375650,30.668940750,1.23
50.423413300,30.669653850,1.29
50.423139814,30.670889082,1.27
50.423513550,30.670621350,1.28
50.423913250,30.669905350,1.26
50.424192150,30.668689000,1.32
50.424648871,30.669090152,1.31
50.425088438,30.669179918,1.47
50.425456949,30.669440704,1.40
50.425065929,30.669733985,1.01
50.425253729,30.670531231,1.70
50.425073319,30.671586092,1.38
50.424666221,30.671518273,1.40
50.424256702,30.671229061,1.22
50.424518700,30.669699950,1.03
50.424372830,30.670585834,1.02
50.424841153,30.671049529,1.07
50.425673500,30.673180400,2.31
50.423713271,30.671792708,1.05
50.423323435,30.671624220,1.07
50.422957486,30.671496972,1.05
50.423164088,30.672405054,2.46
50.422609600,30.673443400,2.30
50.424137228,30.672091079,1.97
50.423999982,30.672910714,1.93
50.424680800,30.672216800,1.97
50.424535224,30.673011235,2.12
50.424585350,30.674198700,2.41
50.424080505,30.675622464,2.37
50.424025550,30.674109450,2.29
50.427415079,30.670251588,2.24
50.427521397,30.671476781,2.74
50.498652493,30.591865496,2.28
50.497906487,30.590526170,2.28
50.498046797,30.591381160,2.28
50.499153286,30.591447101,2.28
50.500425115,30.592263281,2.71
50.500063362,30.593140427,2.32
50.500048462,30.594101127,2.32
50.500615540,30.593665625,2.39
50.501900356,30.594600757,2.70
50.501587850,30.595440650,2.32
50.502125824,30.595981819,2.40
50.501562650,30.596417450,2.32
50.499205629,30.594090451,2.37
50.506975497,30.444208205,2.68
50.506792535,30.442554106,2.67
50.506559909,30.440901744,2.71
50.506697786,30.445338019,2.07
50.506938745,30.446075051,2.15
50.506902696,30.439055687,2.31
50.506706761,30.437763102,2.26
50.505861521,30.438379528,2.70
50.505871813,30.440061763,1.83
50.506272046,30.437199579,2.19
50.507764577,30.435897940,2.23
50.451112800,30.508680919,1.77
50.450425142,30.509191322,2.46
50.451318106,30.507398358,2.11
50.449877120,30.509670255,1.73
50.449724313,30.509581722,1.38
50.449535623,30.505186961,1.42
50.450679100,30.505226000,1.74
50.450779028,30.505728795,1.77
50.451003700,30.506367793,1.81
50.419960391,30.657503759,2.76
50.418988964,30.658634414,2.69
50.417179050,30.659708322,2.30
50.417651473,30.658966944,2.26
50.418239651,30.658015964,2.26
50.418733126,30.657203102,2.26
50.449222523,30.506512536,1.43
50.449172383,30.507075590,1.31
50.448978329,30.507865338,1.91
50.448980200,30.508333050,1.82
50.448715657,30.508586413,1.75
50.448762070,30.509155022,1.08
50.448634097,30.509093280,1.53
50.447571372,30.508642047,1.89
50.448390419,30.508091945,2.27
50.448478298,30.506588010,2.15
50.447665411,30.506201500,2.08
50.448502085,30.504732448,2.01
50.448176513,30.505492259,2.90
50.402744423,30.627023038,3.00
50.403354917,30.628298563,2.58
50.405587506,30.629043393,3.08
50.507030919,30.436341837,2.57
50.415206549,30.664880863,2.21
50.416496364,30.663383047,1.94
50.507351141,30.435317062,2.30
50.508805642,30.434028652,2.26
50.508065011,30.434481306,2.58
50.509120225,30.436752140,2.03
50.509349808,30.437642610,2.38
50.508444900,30.436808054,2.33
50.508886538,30.437939400,2.01
50.508256419,30.437797663,2.38
50.508069664,30.438788377,2.40
50.507303772,30.445437057,2.06
50.507684699,30.445445906,1.80
50.507666208,30.444801500,2.11
50.509772700,30.436034350,1.77
50.509859367,30.433889047,2.28
50.508455173,30.433423994,2.11
50.505352994,30.435951843,2.57
50.504934600,30.434882100,2.40
50.502837888,30.438322467,2.45
50.403186000,30.623937800,2.55
50.403762018,30.630009402,3.21
50.414702050,30.660135250,2.57
50.414997130,30.658808158,2.69
50.416294767,30.658016385,3.04
50.405597240,30.672548978,1.73
50.405627401,30.671660913,2.27
50.405404994,30.676077139,2.30
50.403761998,30.623621163,2.57
50.404850319,30.620241525,2.38
50.405251538,30.621042110,2.43
50.404359650,30.623240300,2.58
50.402219440,30.630605080,3.50
50.502331550,30.439464800,2.11
50.501673250,30.439997300,2.05
50.502003173,30.440589020,2.46
50.501327638,30.441149480,2.42
50.501986350,30.436830696,2.40
50.502196405,30.435781542,2.38
50.502829686,30.435170570,2.40
50.501167328,30.436349076,2.63
50.499922794,30.438987522,2.05
50.499931958,30.438116433,2.05
50.499875706,30.437252071,2.07
50.501028950,30.598187674,2.51
50.501021194,30.599870612,2.51
50.501029943,30.601440001,2.51
50.503012000,30.597414173,2.70
50.502703350,30.598300100,2.40
50.502670258,30.599188823,2.40
50.502705236,30.600038310,2.40
50.502727783,30.600879825,2.40
50.503920200,30.599967500,2.72
50.503364867,30.601686612,2.67
50.501870436,30.602894994,2.84
50.500639051,30.595172322,2.50
50.499242303,30.597873059,2.27
50.499222174,30.601716700,2.27
50.499062900,30.604013446,2.28
50.499494402,30.604896138,2.28
50.498919620,30.605341638,2.28
50.498493787,30.604460741,2.28
50.499987355,30.603677891,1.10
50.499980300,30.602302400,1.17
50.499133503,30.577799352,3.13
50.421130107,30.687687589,1.95
50.420254871,30.687055353,2.15
50.420273800,30.686426050,1.96
50.420454200,30.685864850,1.96
50.420904850,30.684901784,2.15
50.421768550,30.685522300,1.93
50.419637400,30.685991000,2.02
50.422586734,30.689735305,2.47
50.422106696,30.689902264,2.46
50.421278327,30.688516997,2.18
50.420036286,30.685004970,2.23
50.424053197,30.682172688,2.45
50.423377350,30.684375500,2.08
50.424158399,30.687510122,2.97
50.438338765,30.641485297,2.08
50.438189398,30.642609976,2.04
50.439060357,30.641137705,2.01
50.437496445,30.642972727,2.08
50.436920795,30.643722857,1.96
50.436236850,30.644899200,1.88
50.436102850,30.645733950,1.91
50.436665950,30.645770400,1.97
50.437248245,30.645804687,1.92
50.437801250,30.640711000,1.90
50.439199962,30.640039543,2.01
50.438897844,30.642248617,2.01
50.419235374,30.653956467,2.64
50.417921680,30.652007896,2.52
50.418357189,30.655323997,2.77
50.417903190,30.656202419,2.88
50.500407941,30.579146821,3.12
50.497832222,30.587644168,3.00
50.498671201,30.586974353,2.54
50.499780186,30.589558401,2.28
50.499973224,30.588188740,2.79
50.446208138,30.522428851,2.52
50.424904585,30.454309720,2.44
50.499861306,30.581109269,2.94
50.499001192,30.580054688,3.15
50.502432224,30.581351507,2.55
50.502245141,30.583990326,2.58
50.500971550,30.582943750,2.48
50.500633277,30.584951550,2.70
50.499475811,30.585125024,2.39
50.497480035,30.581171186,2.85
50.498046188,30.581127502,2.74
50.497490469,30.579204122,2.72
50.497483481,30.580278739,2.73
50.497432866,30.585496387,2.62
50.498554999,30.584935919,2.57
50.503204103,30.582782377,2.60
50.498060974,30.578352873,2.39
50.497495793,30.578321054,2.74
50.395731088,30.625515352,2.99
50.395307613,30.620405645,2.20
50.395395409,30.623414334,3.00
50.395124302,30.621381685,3.00
50.395954498,30.624561107,2.17
50.395633389,30.622490636,2.16
50.394770105,30.619257706,2.97
50.438888580,30.453945040,2.22
50.437903983,30.454528483,1.85
50.439009794,30.455219439,2.18
50.439314717,30.456397490,2.21
50.438170686,30.453093883,2.57
50.437592487,30.454898862,2.02
50.437292631,30.454594407,1.73
50.437932350,30.456693978,2.00
50.437778368,30.457214414,1.75
50.436393224,30.455780422,1.91
50.436589742,30.456861421,1.92
50.436755973,30.454933014,2.18
50.435895339,30.455318396,2.22
50.437191514,30.457314157,2.19
50.436324095,30.457693900,2.20
50.435141707,30.456002144,1.94
50.435312775,30.456859519,1.82
50.435454473,30.457723476,1.97
50.435746584,30.458110827,1.79
50.411418757,30.650919545,2.56
50.421954092,30.651766227,2.52
50.422706525,30.650968200,2.87
50.442574001,30.516549867,2.10
50.440097700,30.517301674,2.07
50.451421579,30.597892225,2.36
50.439319714,30.457157562,2.02
50.439856689,30.458507411,1.79
50.439637775,30.459083932,2.05
50.501624373,30.589982410,2.53
50.505005745,30.585014066,2.59
50.502757862,30.589770143,2.47
50.503374900,30.590773000,2.40
50.502956359,30.586449979,2.40
50.494399850,30.578312450,2.38
50.494677446,30.579318514,2.12
50.494749971,30.580485396,2.34
50.494538910,30.581320217,2.02
50.493796150,30.577534550,2.28
50.493986975,30.579627648,2.39
50.494010650,30.580734250,2.32
50.493339700,30.581268300,2.38
50.493280100,30.580155700,2.41
50.493005100,30.578482850,2.32
50.492667726,30.576876629,2.53
50.493278650,30.582984850,2.33
50.434988452,30.457842450,1.56
50.433712364,30.457078897,2.21
50.432863590,30.456404059,1.91
50.432245305,30.455457931,2.12
50.432950110,30.455025196,1.95
50.434559989,30.454929994,1.86
50.434754450,30.456063100,1.90
50.434059535,30.455380698,1.91
50.434202950,30.456080150,1.89
50.432295184,30.455970285,1.80
50.433662045,30.454713936,1.92
50.434976960,30.457239034,1.93
50.434626715,30.457769352,1.98
50.439678205,30.457488471,1.80
50.501768914,30.587233129,2.40
50.502002577,30.588820220,2.40
