Latitude,Longitude,Metric population,Building Id,Nearest Store,Distance to Nearest Store (km)
50.450426257,30.519017301,1.46,4194,Store 6,1.044
50.450235358,30.518809797,1.78,4195,Store 6,1.025
50.450078771,30.518547404,1.74,4196,Store 6,1.01
50.471554359,30.515162447,2.41,4197,Store 92,0.168
50.471261753,30.515799599,1.97,4198,Store 92,0.121
50.470725899,30.515371767,1.91,4199,Store 92,0.164
50.470399383,30.514635072,0.89,4200,Store 92,0.227
50.47056099,30.514396839,1.73,4201,Store 92,0.235
50.470872292,30.513893695,1.65,4202,Store 92,0.26
50.470544661,30.514914222,1.31,4203,Store 92,0.202
50.393676645,30.643632431,2.45,4204,Store 52,0.586
50.39429055,30.64320415,2.33,4205,Store 52,0.515
50.3943226,30.644034289,2.33,4206,Store 52,0.554
50.394410198,30.646411494,3.02,4207,Store 52,0.683
50.394375021,30.648959526,3.03,4208,Store 52,0.843
50.394696471,30.647777349,2.42,4209,Store 52,0.752
50.393781057,30.646628592,2.44,4210,Store 52,0.735
50.393171478,30.646412808,2.41,4211,Store 52,0.765
50.393696431,30.645037006,2.74,4212,Store 52,0.654
50.39302841,30.644540323,2.47,4213,Store 52,0.683
50.39270726,30.645735637,2.52,4214,Store 52,0.766
50.392269729,30.645478011,2.55,4215,Store 52,0.79
50.393725648,30.647942453,2.81,4216,Store 52,0.815
50.393159845,30.647583393,2.63,4217,Store 52,0.83
50.392790283,30.648722826,2.43,4218,Store 52,0.92
50.393065119,30.649621904,2.48,4219,Store 52,0.955
50.393611996,30.649639799,2.36,4220,Store 52,0.925
50.3939139,30.650356708,2.51,4221,Store 52,0.954
50.393640606,30.651264325,2.3,4222,Store 52,1.025
50.393102944,30.651066776,2.3,4223,Store 52,1.041
50.474185557,30.446439204,1.99,4224,Store 26,1.148
50.437339269,30.638820359,2.31,4225,Store 84,1.131
50.43867115,30.63918835,2.12,4226,Store 84,1.279
50.4374231,30.641436833,1.79,4227,Store 84,1.151
50.436944112,30.642220723,2.05,4228,Store 84,1.108
50.43651845,30.6432155,1.94,4229,Store 84,1.078
50.4360528,30.643825,1.77,4230,Store 84,1.041
50.472092205,30.464665641,1.96,4231,Store 26,0.268
50.445498369,30.663568953,2.68,4232,Store 44,2.251
50.444105846,30.663121341,2.43,4233,Store 35,2.325
50.444177334,30.661969077,2.4,4234,Store 35,2.245
50.445249601,30.65985952,2.74,4235,Store 35,2.064
50.443979937,30.665027143,2.82,4236,Store 44,2.446
50.443249082,30.663350074,2.91,4237,Store 35,2.374
50.445103259,30.661704467,2.85,4238,Store 35,2.193
50.443263767,30.667041418,2.16,4239,Store 44,2.6
50.466809892,30.507434118,2.51,4240,Store 57,0.624
50.466657308,30.508481905,1.89,4241,Store 57,0.683
50.445781883,30.67149168,2.15,4242,Store 44,2.634
50.446399346,30.672662058,1.96,4243,Store 44,2.657
50.446894954,30.673526001,2.04,4244,Store 44,2.674
50.440095688,30.383541695,2.41,4245,Store 20,0.976
50.438743084,30.376009357,2.72,4246,Store 20,0.987
50.438867419,30.377759296,2.48,4247,Store 20,0.938
50.437117642,30.378814914,2.77,4248,Store 20,0.731
50.43696744,30.373249695,2.84,4249,Store 20,0.968
50.43647685,30.3847952,2.38,4250,Store 20,0.58
50.437460529,30.380621956,2.41,4251,Store 20,0.716
50.438119195,30.381338279,2.42,4252,Store 20,0.774
50.439438867,30.3828093,2.44,4253,Store 20,0.905
50.437637659,30.373705244,2.52,4254,Store 20,0.995
50.435182761,30.374353901,2.47,4255,Store 20,0.787
50.435897913,30.37887072,2.28,4256,Store 20,0.612
50.43757406,30.372055526,2.56,4257,Store 20,1.077
50.436731415,30.372502356,2.25,4258,Store 20,0.993
50.43563475,30.37323905,2.42,4259,Store 20,0.88
50.436675631,30.376741862,2.41,4260,Store 20,0.771
50.438781498,30.382059419,2.42,4261,Store 20,0.838
50.439751159,30.379525919,2.25,4262,Store 20,0.983
50.43883095,30.37967735,2.08,4263,Store 20,0.882
50.438592483,30.378811886,2.09,4264,Store 20,0.879
50.4378804,30.37936115,2.43,4265,Store 20,0.791
50.436895647,30.379883048,2.44,4266,Store 20,0.675
50.43898012,30.385283983,2.25,4267,Store 20,0.86
50.438472871,30.385415233,2.32,4268,Store 20,0.806
50.43796095,30.385499042,2.28,4269,Store 20,0.75
50.437705386,30.384199668,2.67,4270,Store 20,0.712
50.436952322,30.381401841,2.75,4271,Store 20,0.647
50.434730711,30.386924397,2.13,4272,Store 20,0.445
50.4345384,30.38625675,2.08,4273,Store 20,0.403
50.4343681,30.3855857,2.11,4274,Store 20,0.366
50.43419105,30.38492025,2.13,4275,Store 20,0.332
50.4351093,30.3841282,2.35,4276,Store 20,0.423
50.436047029,30.383504206,2.35,4277,Store 20,0.526
50.43500265,30.38764355,1.81,4278,Store 20,0.498
50.435246156,30.387964029,1.83,4279,Store 20,0.533
50.43471955,30.3885605,1.87,4280,Store 20,0.514
50.434322556,30.387729278,1.85,4281,Store 20,0.442
50.434393473,30.388707462,1.86,4282,Store 20,0.495
50.434082255,30.388075129,1.84,4283,Store 20,0.439
50.4218634,30.70575195,1.99,4284,Store 83,3.229
50.422418887,30.704601226,1.24,4285,Store 83,3.168
50.422145537,30.705274525,1.26,4286,Store 83,3.205
50.42313915,30.7071397,2.53,4287,Store 83,3.363
50.422212159,30.706455038,1.56,4288,Store 83,3.288
50.422491798,30.706981633,1.93,4289,Store 83,3.332
50.421438517,30.706601061,2.51,4290,Store 83,3.275
50.532420672,30.607736655,2.36,4291,Store 5,0.043
50.532577419,30.606198923,2.55,4292,Store 5,0.152
50.532092121,30.605412538,2.17,4293,Store 5,0.204
50.53248685,30.6046576,2.4,4294,Store 5,0.258
50.532744882,30.603111697,2.55,4295,Store 50,0.199
50.532156201,30.603664717,2.31,4296,Store 50,0.266
50.532480291,30.601990434,2.31,4297,Store 50,0.154
50.532503278,30.600823622,2.44,4298,Store 50,0.117
50.53223645,30.59993245,2.14,4299,Store 50,0.153
50.531757695,30.599668457,2.31,4300,Store 50,0.209
50.531806299,30.601879301,2.57,4301,Store 50,0.213
50.531036939,30.600369518,2.59,4302,Store 50,0.279
50.531510139,30.60518179,2.83,4303,Store 5,0.234
50.531793068,30.607328928,2.36,4304,Store 5,0.085
50.531205684,30.606906902,2.36,4305,Store 5,0.152
50.5305319,30.60751985,2.34,4306,Store 5,0.198
50.5301014,30.6077098,2.41,4307,Store 5,0.242
50.529668543,30.607371927,2.4,4308,Store 5,0.294
50.530680945,30.605307024,2.39,4309,Store 5,0.273
50.529500825,30.605655866,2.14,4310,Store 5,0.358
50.529506944,30.604357329,2.47,4311,Store 5,0.412
50.53014315,30.601952682,2.7,4312,Store 50,0.39
50.5296679,30.60272735,2.39,4313,Store 50,0.456
50.528579184,30.607732049,2.42,4314,Store 5,0.41
50.5281046,30.6076621,2.42,4315,Store 5,0.463
50.528744379,30.606139892,2.33,4316,Store 5,0.418
50.528806167,30.602980302,2.56,4317,Store 5,0.536
50.528093815,30.602206274,2.46,4318,Store 50,0.616
50.52808205,30.6043869,2.13,4319,Store 5,0.539
50.526426635,30.607575102,3.08,4320,Store 5,0.649
50.5271591,30.60312315,2.58,4321,Store 5,0.673
50.526456023,30.603619754,2.37,4322,Store 5,0.724
50.525812112,30.602974099,2.65,4323,Store 5,0.808
50.52507194,30.602027448,2.35,4324,Store 5,0.912
50.524105101,30.603554477,2.15,4325,Store 41,0.841
50.52418365,30.60414075,1.88,4326,Store 41,0.856
50.524649226,30.604381746,2.2,4327,Store 5,0.889
50.524137451,30.605207591,2.35,4328,Store 41,0.868
50.524793546,30.607265235,2.1,4329,Store 5,0.832
50.524419771,30.607377977,2.42,4330,Store 5,0.873
50.524054598,30.607187265,2.12,4331,Store 41,0.907
50.523980899,30.606601922,2.43,4332,Store 41,0.883
50.524108011,30.606038341,2.12,4333,Store 41,0.882
50.524744489,30.605777874,1.89,4334,Store 5,0.853
50.52498365,30.60598035,1.88,4335,Store 5,0.824
50.5250509,30.60655965,2.17,4336,Store 5,0.81
50.430570149,30.653515114,2.33,4337,Store 82,1.038
50.430553582,30.652717712,1.69,4338,Store 82,1.024
50.430311113,30.652782742,1.85,4339,Store 82,0.998
50.420945513,30.688220098,2.17,4340,Store 83,2.018
50.421716846,30.682101845,2.13,4341,Store 83,1.665
50.435284198,30.540408337,1.69,4342,Store 40,1.135
50.47134688,30.51223255,2.24,4343,Store 92,0.373
50.471011583,30.512985718,1.7,4344,Store 92,0.322
50.47117685,30.51123165,1.94,4345,Store 92,0.444
50.470587903,30.510687269,2.34,4346,Store 92,0.489
50.469953296,30.51151578,2.24,4347,Store 92,0.45
50.469976514,30.512864423,3.17,4348,Store 92,0.36
50.469799767,30.514455697,1.17,4349,Store 92,0.273
50.469956949,30.514141983,1.44,4350,Store 92,0.282
50.4693755,30.51376495,1.52,4351,Store 92,0.341
50.469384467,30.51327581,1.66,4352,Store 92,0.368
50.468784778,30.512799662,1.87,4353,Store 92,0.436
50.470240455,30.517446953,2.38,4354,Store 92,0.119
50.469970353,30.515597529,2.02,4355,Store 92,0.201
50.470580353,30.516835933,1.81,4356,Store 92,0.094
50.469648467,30.515170015,1.89,4357,Store 92,0.248
50.4692274,30.5142529,1.42,4358,Store 92,0.326
50.469039891,30.513977808,1.29,4359,Store 92,0.355
50.468838703,30.513672885,1.61,4360,Store 92,0.386
50.468574025,30.513312147,1.87,4361,Store 92,0.425
50.468373312,30.51346335,1.61,4362,Store 92,0.434
50.468156443,30.514765617,1.92,4363,Store 92,0.401
50.468722654,30.515675045,2.01,4364,Store 92,0.316
50.471643802,30.518260018,2.38,4365,Store 92,0.065
50.47057611,30.518186674,2.27,4366,Store 92,0.095
50.471960161,30.515533566,1.84,4367,Store 92,0.157
50.47155545,30.5161058,1.7,4368,Store 92,0.103
50.364233364,30.559169708,2.29,4369,Store 80,2.659
50.364060527,30.558338361,2.26,4370,Store 80,2.628
50.363765687,30.55596205,2.35,4371,Store 80,2.566
50.36255635,30.5571033,2.04,4372,Store 80,2.447
50.362189,30.55766275,2.04,4373,Store 80,2.414
50.361815161,30.558227455,2.06,4374,Store 80,2.382
50.362935922,30.556301739,2.35,4375,Store 80,2.478
50.364564952,30.556303193,2.34,4376,Store 80,2.657
50.365070432,30.555758881,2.11,4377,Store 80,2.707
50.365771754,30.556605643,2.19,4378,Store 80,2.793
50.365345959,30.556625194,2.23,4379,Store 80,2.747
50.3707143,30.5507402,1.94,4380,Store 80,3.311
50.37032085,30.5510563,1.96,4381,Store 80,3.267
50.369898337,30.551059935,2.03,4382,Store 80,3.22
50.369574865,30.551636891,2.05,4383,Store 80,3.185
50.369181554,30.551925529,2.0,4384,Store 80,3.142
50.36874315,30.5526017,2.02,4385,Store 80,3.095
50.390704633,30.489425005,2.43,4386,Store 39,2.329
50.389623124,30.483224566,1.89,4387,Store 39,1.874
50.390050974,30.486191138,2.41,4388,Store 39,2.088
50.38909025,30.48309935,1.91,4389,Store 39,1.847
50.386326671,30.474790212,2.27,4390,Store 39,1.201
50.386073198,30.47379917,2.16,4391,Store 39,1.127
50.386703927,30.475870981,2.13,4392,Store 39,1.285
50.387108346,30.476961262,2.1,4393,Store 39,1.37
50.386931292,30.474494336,2.24,4394,Store 39,1.195
50.387477451,30.472407591,2.13,4395,Store 39,1.071
50.38797468,30.473209417,2.24,4396,Store 39,1.143
50.387489752,30.473926905,2.22,4397,Store 39,1.173
50.388391521,30.474225195,2.11,4398,Store 39,1.227
50.388421299,30.475445704,2.08,4399,Store 39,1.309
50.388569399,30.476419851,2.11,4400,Store 39,1.38
50.388753157,30.477489706,2.1,4401,Store 39,1.458
50.388902228,30.478580234,2.07,4402,Store 39,1.536
50.389049151,30.479684701,2.08,4403,Store 39,1.616
50.387447142,30.478507043,2.21,4404,Store 39,1.485
50.386974369,30.47793474,2.19,4405,Store 39,1.434
50.388117319,30.478475133,2.2,4406,Store 39,1.502
50.365887192,30.55464244,2.15,4407,Store 80,2.788
50.366462219,30.555162146,2.05,4408,Store 80,2.856
50.366124794,30.556224473,2.11,4409,Store 80,2.828
50.364933632,30.557356603,2.11,4410,Store 80,2.71
50.3718641,30.54558235,2.08,4411,Store 80,3.458
50.371378417,30.54637962,1.96,4412,Store 80,3.399
50.371806569,30.546318806,1.98,4413,Store 80,3.446
50.3715175,30.54722205,2.08,4414,Store 80,3.409
50.370509807,30.545858281,2.19,4415,Store 80,3.306
50.372116715,30.545043632,2.53,4416,Store 80,3.49
50.372052278,30.542450371,2.32,4417,Store 80,3.509
50.36978949,30.546029772,2.21,4418,Store 80,3.225
50.370285987,30.541095983,2.2,4419,Store 80,3.333
50.386648705,30.481253556,2.11,4420,Store 39,1.659
50.386311004,30.482532003,2.01,4421,Store 39,1.743
50.385538737,30.482033441,2.03,4422,Store 39,1.699
50.385706183,30.481391469,2.03,4423,Store 39,1.655
50.385703239,30.48063341,2.25,4424,Store 39,1.602
50.385046399,30.480184435,1.81,4425,Store 39,1.564
50.384402415,30.479740537,2.17,4426,Store 39,1.531
50.384993249,30.480741532,1.91,4427,Store 39,1.604
50.384444868,30.480775611,1.71,4428,Store 39,1.604
50.384138629,30.480447177,1.66,4429,Store 39,1.581
50.383831277,30.480106139,1.73,4430,Store 39,1.558
50.383499375,30.479139525,2.01,4431,Store 39,1.491
50.384040008,30.481535837,1.73,4432,Store 39,1.658
50.383766507,30.481088072,1.73,4433,Store 39,1.627
50.383521547,30.480660886,1.74,4434,Store 39,1.598
50.383891947,30.482487827,2.14,4435,Store 39,1.726
50.385010899,30.482984856,2.0,4436,Store 39,1.763
50.385451517,30.484101785,2.06,4437,Store 39,1.844
50.385250359,30.484857038,1.84,4438,Store 39,1.897
50.384667545,30.483320186,2.04,4439,Store 39,1.785
50.384189839,30.483597395,2.36,4440,Store 39,1.804
50.384685626,30.484846031,2.09,4441,Store 39,1.893
50.385156424,30.486171742,2.4,4442,Store 39,1.989
50.385770437,30.486204109,2.1,4443,Store 39,1.996
50.382729375,30.47918287,2.71,4444,Store 39,1.501
50.38336254,30.481603081,2.1,4445,Store 39,1.666
50.382933348,30.480522473,2.09,4446,Store 39,1.594
50.3866013,30.486781426,2.53,4447,Store 39,2.046
50.386579518,30.488180853,2.12,4448,Store 39,2.144
50.383589921,30.485461306,2.52,4449,Store 39,1.938
50.385291526,30.489459092,2.46,4450,Store 39,2.223
50.385564688,30.490550066,2.19,4451,Store 39,2.301
50.385153745,30.490415038,2.19,4452,Store 39,2.29
50.384756696,30.490268941,2.2,4453,Store 39,2.278
50.384033823,30.490443752,2.0,4454,Store 39,2.29
50.383355378,30.490177088,1.95,4455,Store 39,2.273
50.383476948,30.489121431,2.11,4456,Store 39,2.198
50.384042102,30.487596753,2.05,4457,Store 39,2.088
50.38367045,30.488095151,2.17,4458,Store 39,2.124
50.384597888,30.488998496,2.36,4459,Store 39,2.187
50.392845772,30.493740064,1.3,4460,Store 39,2.696
50.392752167,30.49319057,1.29,4461,Store 39,2.656
50.392596026,30.492464103,1.71,4462,Store 39,2.602
50.392004258,30.49280587,2.03,4463,Store 39,2.602
50.392392568,30.494479343,1.92,4464,Store 39,2.728
50.392001797,30.493809878,2.15,4465,Store 39,2.669
50.392113387,30.494203716,1.63,4466,Store 39,2.7
50.391413353,30.493374498,2.13,4467,Store 39,2.62
50.39099421,30.493459813,1.99,4468,Store 39,2.612
50.390602929,30.493610032,1.97,4469,Store 39,2.61
50.390240737,30.493860218,1.97,4470,Store 39,2.617
50.389557791,30.494103088,2.32,4471,Store 39,2.615
50.389906416,30.494732337,1.89,4472,Store 39,2.667
50.389612261,30.494976238,1.92,4473,Store 39,2.677
50.389860546,30.495610337,1.7,4474,Store 39,2.727
50.421110393,30.68338809,1.98,4475,Store 83,1.713
50.46977845,30.5064752,1.89,4476,Store 57,0.344
50.451685211,30.484681822,1.99,4477,Store 21,0.837
50.451798687,30.487969976,1.98,4478,Store 21,0.668
50.4519197,30.484323658,2.31,4479,Store 21,0.873
50.453697098,30.504797808,1.46,4480,Store 75,0.595
50.454493386,30.500945154,1.73,4481,Store 75,0.314
50.455813649,30.497939835,1.6,4482,Store 75,0.055
50.453529194,30.501084021,1.49,4483,Store 75,0.39
50.453941856,30.500579578,1.97,4484,Store 75,0.332
50.454184974,30.499585184,1.71,4485,Store 75,0.265
50.523220743,30.600090381,2.58,4486,Store 41,0.746
50.522187717,30.601393085,2.38,4487,Store 41,0.621
50.521777342,30.600204523,2.41,4488,Store 41,0.587
50.52138618,30.599791983,2.38,4489,Store 41,0.551
50.520532532,30.599647251,2.51,4490,Store 41,0.464
50.521880224,30.603267545,2.4,4491,Store 41,0.593
50.522141436,30.602652178,2.41,4492,Store 41,0.617
50.52111425,30.6039691,2.52,4493,Store 41,0.521
50.520250915,30.603859899,2.39,4494,Store 41,0.427
50.519857553,30.603458613,2.41,4495,Store 41,0.376
50.519536952,30.600908112,2.42,4496,Store 41,0.333
50.519443399,30.602251032,2.38,4497,Store 41,0.315
50.521234412,30.598032277,2.31,4498,Store 41,0.583
50.520599272,30.597934569,2.32,4499,Store 41,0.525
50.519883111,30.59831954,2.47,4500,Store 41,0.444
50.519354168,30.599337002,2.54,4501,Store 41,0.355
50.518809085,30.600611602,2.54,4502,Store 41,0.261
50.518306269,30.602034811,2.47,4503,Store 41,0.188
50.523185356,30.604492237,2.53,4504,Store 41,0.753
50.522069657,30.60490198,2.33,4505,Store 41,0.642
50.521886311,30.606153839,2.43,4506,Store 41,0.658
50.521332022,30.60665346,2.44,4507,Store 41,0.622
50.52088502,30.606512917,2.4,4508,Store 41,0.575
50.519561981,30.605309697,3.04,4509,Store 41,0.406
50.518020601,30.60397721,3.0,4510,Store 41,0.213
50.516110048,30.599061777,2.82,4511,Store 41,0.21
50.516866142,30.597328518,2.94,4512,Store 41,0.326
50.517462346,30.594745413,3.17,4513,Store 41,0.516
50.5161677,30.5952342,2.26,4514,Store 41,0.476
50.516482824,30.593564892,2.26,4515,Store 41,0.591
50.515854676,30.596892608,2.26,4516,Store 41,0.366
50.515550076,30.598537108,2.26,4517,Store 41,0.267
50.514137819,30.598798923,3.02,4518,Store 41,0.353
50.512852192,30.596206901,2.72,4519,Store 41,0.582
50.514338629,30.596509349,2.63,4520,Store 41,0.459
50.513597541,30.5951717,2.69,4521,Store 41,0.584
50.507324992,30.446063722,1.82,4522,Store 31,0.368
50.509341506,30.618691434,1.93,4523,Store 30,0.523
50.508124329,30.616168962,2.2,4524,Store 49,0.622
50.49449493,30.597349204,2.83,4525,Store 36,0.285
50.49451275,30.5941284,2.14,4526,Store 36,0.468
50.490589228,30.592849043,1.76,4527,Store 36,0.551
50.490708482,30.592095735,1.74,4528,Store 36,0.596
50.491647427,30.591499951,2.75,4529,Store 71,0.58
50.424352742,30.683584713,2.2,4530,Store 83,1.914
50.423139624,30.685630957,2.4,4531,Store 83,1.961
50.46307225,30.47442965,2.08,4532,Store 9,0.495
50.462967911,30.472177476,2.27,4533,Store 9,0.65
50.46358975,30.4739016,1.72,4534,Store 9,0.546
50.407516485,30.657364307,2.06,4535,Store 12,0.626
50.410126524,30.646317612,2.31,4536,Store 72,0.252
50.433099952,30.602188928,2.14,4537,Store 58,0.844
50.430918151,30.597009403,2.21,4538,Store 58,0.416
50.431226501,30.599565617,1.83,4539,Store 58,0.567
50.430915053,30.599713967,1.78,4540,Store 58,0.553
50.417543247,30.651268159,1.71,4541,Store 3,0.362
50.410636537,30.63224189,2.66,4542,Store 27,0.49
50.41101,30.63369085,2.7,4543,Store 27,0.397
50.440835443,30.519324076,1.76,4544,Store 6,0.11
50.440980998,30.518969318,1.93,4545,Store 6,0.132
50.440576122,30.518965264,1.97,4546,Store 6,0.144
50.442012955,30.519764697,1.83,4547,Store 6,0.125
50.441460917,30.519594085,1.89,4548,Store 6,0.095
50.441750595,30.519680235,1.27,4549,Store 6,0.108
50.441176773,30.519468359,1.73,4550,Store 6,0.096
50.441260189,30.525579387,2.09,4551,Store 77,0.326
50.442759806,30.522689114,1.46,4552,Store 6,0.226
50.442820599,30.52227992,1.7,4553,Store 6,0.217
50.441742193,30.52418779,1.69,4554,Store 6,0.249
50.441244717,30.52446676,1.81,4555,Store 6,0.259
50.441878423,30.524766721,1.86,4556,Store 6,0.292
50.441639824,30.525227993,1.66,4557,Store 6,0.318
50.442180484,30.523867933,2.1,4558,Store 6,0.247
50.440776584,30.525951751,1.97,4559,Store 77,0.298
50.441578564,30.527890916,2.07,4560,Store 77,0.458
50.441389125,30.528419089,1.92,4561,Store 77,0.473
50.404582381,30.635477902,2.27,4562,Store 22,0.273
50.396021728,30.638908875,2.48,4563,Store 52,0.191
50.396742826,30.639993122,2.45,4564,Store 52,0.161
50.4778136,30.596118904,2.34,4565,Store 63,0.749
50.4764476,30.59653495,2.1,4566,Store 63,0.902
50.47685375,30.59717315,2.12,4567,Store 63,0.863
50.479883337,30.595322869,2.0,4568,Store 63,0.517
50.478866667,30.594579901,1.56,4569,Store 63,0.633
50.480824499,30.593891265,2.11,4570,Store 63,0.427
50.478704813,30.594028019,1.42,4571,Store 63,0.656
50.479278206,30.593192006,2.28,4572,Store 63,0.606
50.4794995,30.59238295,1.99,4573,Store 63,0.601
50.481898463,30.594652005,2.08,4574,Store 63,0.299
50.482222938,30.595248661,2.07,4575,Store 63,0.257
50.482515639,30.595821147,2.06,4576,Store 63,0.226
50.480017415,30.596015337,1.98,4577,Store 63,0.504
50.480024668,30.596703712,1.93,4578,Store 63,0.509
50.4790572,30.59665815,2.08,4579,Store 63,0.615
50.47948107,30.597542936,2.0,4580,Store 63,0.581
50.479595438,30.598249197,1.96,4581,Store 63,0.584
50.479676249,30.598946936,1.92,4582,Store 63,0.594
50.48070221,30.597140969,1.93,4583,Store 63,0.442
50.480907179,30.597799258,2.07,4584,Store 63,0.436
50.4810368,30.59844295,2.02,4585,Store 63,0.443
50.4739411,30.59820985,2.09,4586,Store 63,1.194
50.474397142,30.597467696,2.25,4587,Store 63,1.136
50.473297486,30.597988925,1.88,4588,Store 63,1.262
50.473041681,30.59885174,1.85,4589,Store 23,1.259
50.472795386,30.599756673,1.84,4590,Store 23,1.197
50.472540004,30.600651031,1.91,4591,Store 23,1.136
50.473681764,30.599108988,2.13,4592,Store 63,1.234
50.4735025,30.5997847,2.1,4593,Store 23,1.258
50.473255026,30.60065964,2.11,4594,Store 23,1.2
50.47807015,30.5945894,1.76,4595,Store 63,0.721
